loss,id
1129.0577,112843
1579.8789,112846
5630.046,112848
1483.9972,112850
1207.1055,112853
1127.4186,112857
3524.8936,112862
4041.7036,112863
1852.3611,112869
1888.3933,112881
1408.2979,112888
2801.8806,112889
2476.9966,112891
3397.6013,112897
898.53516,112901
950.72034,112906
1866.4597,112912
4430.213,112924
2612.1865,112928
2318.3757,112934
5720.7207,112936
8479.349,112944
1880.407,112945
1932.282,112946
1292.6818,112950
1854.97,112958
3070.0913,112968
1150.0664,112981
1246.9554,112982
828.07104,112991
4217.8135,112997
14148.335,113000
1282.0786,113005
4186.106,113006
1207.4503,113010
1585.1045,113014
1265.6112,113017
1960.5986,113024
1214.009,113028
2421.0461,113034
5164.517,113050
2041.6475,113051
2434.5425,113053
1642.6992,113057
2294.2527,113060
1117.8951,113061
3367.6172,113065
2081.579,113069
2579.7908,113077
2168.235,113078
862.0194,113079
2901.066,113082
934.62244,113084
1918.2402,113089
2032.0798,113094
2515.796,113098
1368.3218,113105
1795.4773,113106
1783.2905,113109
4614.7563,113111
2702.461,113120
2117.5542,113125
2875.4546,113128
1023.6476,113129
1181.6521,113134
2834.5327,113144
2107.6902,113145
8204.318,113148
4495.6216,113174
1369.0077,113175
1368.149,113176
4482.7603,113177
921.5657,113184
2385.8809,113186
1144.4633,113188
2092.2048,113191
2443.2488,113192
1229.686,113200
2007.4717,113201
1388.0266,113203
1142.6912,113204
2381.5713,113207
1173.9784,113216
3661.732,113225
1276.0887,113229
1693.1143,113233
2637.7278,113240
2265.3735,113246
1172.4796,113248
933.88416,113249
997.61633,113260
10401.453,113268
1984.8989,113272
1538.847,113276
1217.2113,113277
1324.5781,113280
1519.4701,113284
1903.9629,113287
9114.024,113288
2943.155,113289
7808.2295,113294
2204.1626,113304
2756.515,113308
3240.2063,113311
2155.8997,113320
3051.3308,113323
5698.0938,113324
4155.872,113335
1141.6473,113340
7283.058,113342
8536.25,113346
3910.7612,113357
1197.0983,113362
2257.7078,113370
4799.6694,113372
1191.2235,113373
1484.3168,113378
908.42676,113379
1297.8552,113386
5821.517,113389
2963.8037,113392
1736.4775,113393
1012.08716,113400
3189.6335,113405
1194.3569,113408
880.41223,113418
1140.509,113424
2317.7368,113438
1965.8398,113439
3220.186,113444
1573.5579,113445
6935.503,113453
2039.0566,113457
3364.6719,113477
2939.5688,113480
7376.322,113486
2183.2124,113489
3816.8108,113491
1793.0011,113495
3760.3064,113504
3301.1765,113506
922.62195,113510
1514.6558,113511
1401.4534,113519
2416.7815,113526
2062.312,113532
1864.9861,113546
1335.2773,113553
1327.1619,113563
1293.4478,113564
1961.8745,113567
1314.7463,113570
7682.585,113571
6661.1255,113572
1038.8032,113573
1206.6144,113574
2424.245,113575
1305.9377,113578
1817.8146,113588
1196.873,113589
1313.2643,113591
5132.332,113607
1135.9828,113619
1310.8223,113620
5329.144,113623
2223.9985,113637
2016.9749,113638
1293.8809,113639
806.25903,113649
1803.3685,113651
4576.627,113653
2246.6394,113659
1869.8047,113664
2054.0283,113668
1126.751,113670
2687.1846,113686
3159.4148,113691
3197.9321,113694
2171.2126,113696
3432.74,113697
1313.2405,113701
2505.7498,113702
11107.586,113711
1484.6324,113712
2497.1309,113715
3087.7588,113722
2307.652,113731
5373.2324,113737
1133.977,113738
1209.2528,113739
1523.5745,113741
3264.8875,113746
1270.5211,113747
1064.9688,113757
1496.5366,113765
2582.3357,113774
1263.7247,113779
5642.976,113782
7428.3926,113784
1396.3422,113786
2085.909,113790
1989.2749,113791
1295.5215,113792
1354.8309,113793
4162.1494,113794
4148.144,113795
3630.1162,113796
1652.6337,113800
4486.8613,113808
1045.3619,113812
4183.5596,113818
1227.0305,113821
5449.2627,113822
1020.9414,113824
628.3353,113832
2559.5593,113852
2195.428,113855
1943.0989,113861
708.37775,113867
1108.263,113872
1913.9316,113873
2735.7446,113874
2408.268,113876
2224.364,113879
3930.2085,113880
1661.0681,113881
4610.662,113883
2806.714,113889
1959.5554,113891
2711.2642,113892
4819.5054,113893
1834.3466,113898
3441.519,113903
1710.545,113904
1325.2777,113905
2549.611,113906
1825.0466,113907
6134.8013,113910
3061.9556,113920
2384.7012,113921
1755.0271,113924
3836.8647,113925
2884.0781,113929
1767.2268,113930
2149.9949,113934
1455.7695,113942
7100.2944,113951
3386.4133,113952
9378.547,113958
1123.7651,113964
2023.1106,113968
863.6533,113970
2620.9688,113995
1235.4008,114000
1550.2177,114013
1228.5474,114015
4254.3105,114023
1068.8986,114025
1868.4995,114032
6340.56,114033
1563.5403,114034
2700.5574,114038
3839.888,114041
1243.75,114056
1522.4834,114064
2472.2332,114072
3016.1526,114073
2166.665,114074
1386.2208,114080
730.3455,114084
2403.5388,114085
1361.3146,114095
3704.9656,114096
1572.3887,114099
1639.6492,114110
3009.9934,114111
996.0105,114113
2206.063,114132
2243.1292,114133
1663.0446,114137
1642.3794,114141
1546.5645,114148
4053.3374,114153
1076.9349,114157
3486.7395,114166
1950.0491,114170
1731.9048,114184
1070.294,114186
2901.776,114187
5547.3335,114194
2418.7812,114196
1280.4746,114203
1443.5856,114212
1331.1825,114214
1516.5651,114227
2598.0256,114230
1220.4866,114232
4224.2646,114239
4856.7563,114241
1519.8923,114244
3357.2144,114247
2160.4617,114248
4837.926,114250
4700.298,114252
2375.1755,114262
1512.9258,114265
1915.989,114268
3246.3765,114278
2294.4775,114280
4495.608,114283
2030.9009,114285
2087.5947,114286
1283.5847,114287
4767.1523,114296
2778.4858,114302
2459.6812,114303
1966.5122,114306
2189.391,114310
4826.648,114318
6403.0195,114323
1272.6586,114324
3071.944,114332
1364.8452,114334
5973.0845,114338
1375.5985,114345
1779.5565,114347
1813.8495,114348
3371.2322,114353
5978.633,114366
1090.9407,114367
1861.519,114379
1981.1599,114382
2563.7297,114385
2163.4915,114389
2374.1394,114391
1501.7211,114398
1041.9409,114403
2470.2996,114404
1505.4628,114407
1218.3478,114416
2405.3633,114418
2734.7495,114419
3754.0872,114430
1282.9517,114432
1250.2095,114438
1666.1938,114442
1389.9442,114443
1857.948,114445
2379.8657,114447
6010.8774,114453
2228.0938,114465
1593.9054,114471
1465.6125,114474
1791.4735,114477
882.4031,114478
4732.664,114480
1093.7261,114481
1925.4805,114484
1007.7003,114485
2686.8088,114494
2328.2625,114496
4001.2476,114500
1988.2812,114503
1415.348,114507
1434.0347,114509
2732.2148,114511
1184.9355,114517
3504.5024,114523
1665.4982,114528
4587.12,114532
2170.3423,114536
1675.2595,114544
1069.712,114552
2965.7354,114555
2133.1697,114556
5792.2666,114566
1369.2523,114567
2280.5947,114568
6369.9736,114579
4560.1787,114580
2708.6555,114581
3086.4485,114582
21484.21,114583
5934.3633,114585
1357.9768,114598
3120.6692,114602
2257.368,114603
1793.5286,114605
3159.0625,114611
4535.917,114615
5662.204,114616
748.92065,114619
2016.0046,114622
1497.3109,114625
3012.5845,114634
1331.4292,114639
1650.4424,114640
1044.211,114641
1665.9883,114649
1221.4081,114652
6014.521,114654
4176.688,114655
1668.7522,114664
2277.3123,114678
2179.4424,114698
1272.4241,114701
2145.4385,114702
10536.204,114719
4463.4985,114722
3385.237,114724
1952.2266,114732
1207.1786,114738
4799.3354,114748
1204.6077,114763
1193.7041,114764
1629.5348,114775
2918.005,114776
1562.0306,114777
1117.6696,114780
1140.2189,114786
1668.7781,114788
3389.712,114793
1588.0597,114794
1634.1442,114801
2744.8677,114802
1280.121,114803
5774.2524,114808
1420.4336,114809
1627.1199,114815
3072.1533,114817
2844.4143,114819
1125.4458,114824
3753.2275,114828
1916.7722,114833
4302.5977,114834
967.34436,114835
3036.8918,114840
991.9568,114848
663.35266,114850
780.8538,114865
2196.9534,114866
10711.412,114868
958.46045,114874
3825.6272,114878
2893.168,114892
3717.2893,114894
1635.861,114895
2688.198,114900
2557.8125,114903
6599.55,114906
4483.1084,114907
2237.8157,114913
1120.6202,114919
3601.7163,114926
2565.3142,114933
1898.3872,114938
1834.8462,114948
1384.186,114951
2229.349,114953
1758.0442,114956
4282.611,114962
1635.5651,114965
2438.1265,114968
1481.5875,114969
1890.4685,114975
898.29834,114978
2298.7334,114986
1385.0043,114987
1420.6406,114993
1719.9113,114995
1231.1252,114996
3538.7021,115015
2401.2517,115016
3546.4546,115017
2332.1606,115020
2726.3345,115021
7193.7197,115023
2784.8523,115026
6836.591,115031
3072.0535,115040
2880.3684,115041
2798.8418,115056
1548.5894,115059
1854.3772,115084
841.2794,115087
6684.4263,115093
5756.3833,115094
3157.4482,115103
1443.7893,115109
548.9365,115114
931.9707,115118
4195.6743,115121
5245.152,115122
13592.239,115126
1536.6644,115127
2743.6309,115129
1923.3643,115131
988.95447,115144
1091.5139,115157
2473.3281,115160
1770.6509,115169
2809.629,115170
2320.6067,115174
2594.555,115181
1028.069,115183
6826.3916,115192
3667.2197,115195
1990.6199,115201
3243.9485,115215
3285.0764,115216
721.1699,115218
1015.17224,115223
3453.656,115226
1503.0735,115232
4286.443,115235
1326.6594,115241
2273.2944,115242
2471.1733,115245
1090.1155,115249
5195.1,115253
1097.0122,115255
4624.045,115259
1345.6366,115264
1512.7142,115278
1372.903,115280
2684.947,115289
1175.5924,115291
1602.0321,115296
2071.319,115300
899.8224,115301
1699.8315,115310
2949.282,115318
1558.1062,115319
1618.8097,115321
2119.0486,115325
2321.4084,115337
958.17444,115363
1203.3872,115364
747.28595,115367
1853.1921,115368
2680.7844,115370
11054.911,115372
1464.7955,115373
2841.6921,115376
1917.9443,115382
1989.0515,115383
2651.3772,115387
1384.418,115390
2290.0662,115392
6944.6685,115394
6808.677,115396
2202.8103,115402
4708.74,115406
1718.5541,115409
5130.5522,115413
1169.7487,115415
1528.8885,115416
1430.5991,115423
4459.489,115433
7146.7744,115436
2402.011,115438
1510.8009,115451
2667.6726,115459
1952.5181,115464
1989.0955,115466
863.32825,115467
4347.56,115469
1745.164,115471
1135.2925,115475
4324.995,115483
2853.297,115484
1404.1376,115489
3484.7886,115491
2484.9238,115502
2129.5,115503
1838.2946,115508
3866.7224,115517
5601.2227,115519
4575.5474,115520
1360.9237,115533
2809.1438,115534
4488.2163,115536
1767.4294,115541
742.8431,115550
847.6953,115556
4043.1763,115559
1208.4338,115569
1289.7742,115579
3158.7998,115595
1777.2925,115599
5043.3623,115603
5055.8433,115618
1286.8197,115619
823.2498,115620
1948.0867,115631
1228.0018,115632
3435.471,115634
2261.7554,115639
2180.8066,115643
926.39624,115645
1700.4839,115654
956.1929,115662
1831.0355,115663
4809.1426,115666
2714.4143,115670
4436.43,115677
4710.7866,115679
6728.4565,115680
2104.3804,115681
1768.8954,115682
2467.996,115684
1287.597,115690
1403.9463,115692
4825.258,115695
1543.5796,115706
3210.753,115710
1312.9937,115712
8032.84,115715
6778.0776,115722
2945.1729,115727
2365.3745,115733
5557.021,115737
1475.5708,115740
2911.1968,115749
1430.0254,115750
1012.8533,115762
1799.064,115775
1086.3279,115790
3886.7021,115795
11179.232,115798
2847.5894,115799
8130.84,115800
4932.8286,115802
3517.3562,115814
2287.364,115818
1258.2373,115821
4166.3945,115825
2539.564,115826
1332.5089,115829
1712.5658,115831
2188.5117,115832
2713.7722,115833
1507.3447,115837
1435.2117,115849
2723.0793,115851
2494.3967,115863
11643.56,115865
1652.6929,115869
4528.4165,115870
3335.1846,115873
1728.9022,115876
2325.839,115879
1524.9081,115883
1859.6562,115887
4424.8774,115895
5176.8506,115900
1891.7817,115903
2646.34,115905
5053.278,115911
1306.8069,115914
1270.7701,115918
1648.1356,115919
4548.8203,115920
2836.3333,115929
2962.8655,115932
1714.2136,115939
8869.5205,115946
3106.285,115948
5550.4697,115950
1272.0344,115952
1218.4194,115953
3230.0408,115957
1133.7645,115961
2864.464,115967
3970.06,115968
1759.519,115980
4789.481,115992
5492.045,115995
12259.405,115998
5145.575,116012
6571.213,116019
9952.501,116030
1768.5593,116031
1590.5563,116033
1587.3411,116034
6455.074,116039
696.7748,116042
860.3561,116043
868.3098,116047
2578.1821,116050
6128.256,116053
12024.853,116064
1904.815,116074
1490.277,116095
1386.8405,116096
2631.4602,116099
908.12024,116100
2258.0806,116127
4983.106,116128
8465.173,116135
2827.852,116137
1125.2493,116138
7139.4565,116150
2303.0146,116153
5406.9307,116154
4673.342,116169
1677.3818,116183
3231.51,116186
2552.6519,116202
5524.736,116206
3632.3596,116209
1843.1094,116215
3245.5022,116220
2786.2334,116229
7120.233,116235
1635.7437,116239
5009.683,116243
766.5053,116248
871.08826,116251
1436.8187,116261
3653.587,116267
1134.743,116276
2433.7876,116278
5444.529,116282
1417.406,116286
1170.2778,116290
2126.861,116291
1492.7161,116303
1316.2416,116304
1525.5242,116306
1048.0168,116317
3046.6675,116319
1636.0789,116321
8669.562,116328
3241.4958,116336
2772.538,116340
3879.619,116342
1724.1309,116363
1778.5714,116365
2181.6514,116370
1331.6782,116372
2259.613,116375
5032.682,116376
2699.5283,116387
7572.7754,116389
4164.396,116393
1278.6268,116399
4712.7915,116402
4851.0933,116405
2808.719,116408
3115.8337,116414
1163.4408,116422
2783.3328,116423
937.4154,116429
2366.631,116432
2796.6006,116433
6095.804,116440
1101.5292,116460
2727.6758,116465
4465.4067,116466
2375.3499,116467
4074.4336,116469
1464.3019,116470
2945.8118,116473
2218.6772,116476
2555.215,116482
952.6089,116488
2799.2822,116493
1142.8896,116505
2550.7493,116507
1174.0256,116512
3662.8997,116524
1456.8784,116527
1903.675,116529
2860.0278,116533
2058.9424,116535
987.65234,116536
1008.1029,116537
3160.7256,116538
1161.8444,116545
2141.763,116546
3244.0044,116553
1422.385,116555
3430.2153,116556
2527.3953,116559
1045.0123,116565
1987.8086,116566
7704.883,116573
2286.631,116577
3442.2,116579
1247.6704,116582
1187.6134,116584
1995.5098,116585
3638.5996,116586
1647.8403,116587
3115.6062,116590
7037.172,116591
1820.7041,116592
1314.9392,116601
2664.0444,116603
1519.516,116605
3613.0596,116607
5253.997,116620
1793.8812,116643
1023.0858,116644
2237.0427,116649
1498.9199,116650
2923.4631,116654
6550.1685,116664
1863.185,116670
2294.0613,116681
877.604,116687
1168.1794,116688
2367.9592,116694
5758.764,116697
3843.8582,116704
1828.9476,116712
5746.9727,116716
2045.9121,116720
859.16907,116723
1383.3794,116727
2208.0027,116730
1620.6216,116735
1376.8252,116736
4063.8804,116740
623.2172,116742
1728.0259,116746
1246.0657,116750
1558.1473,116751
2250.899,116762
880.1752,116767
2105.4836,116772
9416.559,116776
2328.3794,116779
3508.914,116800
5533.018,116805
2139.1885,116810
5441.3647,116812
3072.3591,116817
7407.498,116818
2070.5806,116821
1192.302,116822
7389.751,116823
3161.139,116829
3033.5042,116832
994.30994,116840
3889.556,116842
1973.5422,116843
1717.1184,116844
2556.4504,116845
2587.399,116853
1675.2659,116859
2403.6877,116866
1515.2911,116871
953.5331,116875
863.1128,116876
1281.5099,116877
5478.788,116881
1259.5507,116889
2437.1104,116891
4050.7583,116898
2548.8704,116902
1502.5522,116905
1676.8528,116919
3661.7798,116924
3723.7053,116926
2772.9534,116934
2708.1646,116943
4351.773,116944
1897.2449,116946
1964.0208,116948
3289.9587,116952
1434.3752,116954
1203.58,116955
1244.8849,116959
2287.8052,116962
4713.644,116964
2398.5466,116966
2744.0955,116977
2016.7339,116982
1594.1954,116986
1367.0875,116991
3784.9702,116992
3485.8325,116994
1323.8651,116996
4103.8765,116997
1469.5415,117007
2782.7893,117013
6465.1924,117015
1040.7328,117017
6368.965,117022
1685.7572,117024
1136.6156,117028
4951.8667,117037
1220.1094,117042
1166.3304,117044
1202.4105,117048
3390.842,117049
1202.6232,117051
2013.3962,117056
1351.0839,117060
3783.4617,117066
1075.7529,117076
2254.9062,117078
2525.8623,117086
1380.0247,117088
904.3323,117090
659.3674,117094
916.8773,117096
7866.9834,117107
1011.9242,117110
11359.3,117111
2024.1104,117112
1954.051,117115
1492.1963,117149
1497.1272,117150
2841.6284,117157
2633.0903,117158
5975.316,117166
1265.305,117170
1218.7178,117175
2353.0686,117184
2149.5544,117191
921.9878,117194
11020.5205,117195
1638.3567,117200
1443.4233,117210
842.276,117214
744.48004,117217
3467.1165,117223
1218.78,117235
1201.7292,117239
2004.6523,117244
2992.5427,117249
8633.349,117255
2228.0522,117260
857.5386,117263
1713.4954,117268
856.801,117276
6426.082,117279
3222.9465,117284
2652.1045,117303
2156.0537,117305
4451.506,117308
8083.8906,117314
2579.902,117315
4931.243,117316
12667.739,117322
1236.836,117324
2531.922,117327
3003.0273,117328
3968.5332,117330
2744.7415,117333
808.19116,117345
2193.4883,117346
3004.873,117347
2482.2393,117351
443.32532,117352
2238.176,117355
1787.4446,117357
3116.6973,117362
3024.1648,117366
1043.9038,117367
2960.4412,117369
3738.341,117373
19097.248,117377
4475.0674,117384
6129.493,117387
1142.9108,117388
1644.6455,117394
1170.8182,117396
1006.96216,117413
1542.406,117415
2371.1792,117422
11216.048,117423
1354.6389,117424
886.75195,117425
2670.5784,117443
1298.957,117445
3529.4578,117450
2506.3499,117453
2062.7134,117454
1178.5907,117459
1797.8441,117460
6512.3643,117461
2187.8716,117468
6764.3354,117471
1068.218,117484
1731.5125,117491
1478.0167,117497
1956.5813,117501
14192.368,117505
3615.8425,117517
822.97076,117530
2260.67,117532
2205.5686,117533
3764.448,117536
1188.7705,117547
1659.6976,117550
1804.8364,117558
1246.4166,117564
2624.9626,117565
1190.7307,117567
2694.0957,117568
1410.9113,117571
6544.2744,117580
3369.043,117583
1208.4432,117585
2525.7817,117586
1346.3798,117598
2323.8093,117600
6649.423,117601
4808.8228,117604
997.77686,117607
3492.7144,117613
5255.381,117616
2411.1465,117621
4229.3813,117623
2322.3862,117625
1367.6406,117628
1840.1305,117629
1928.7668,117630
3281.429,117633
2045.0083,117635
2929.3965,117636
3007.4292,117642
3610.9946,117646
5197.483,117649
1481.108,117665
2945.338,117670
1944.573,117683
1502.9379,117691
1571.5767,117693
4410.1035,117694
1700.8137,117711
2844.2139,117718
1660.747,117720
1863.4507,117721
2268.007,117728
1878.0623,117731
2570.8555,117732
1712.006,117738
4037.6685,117739
1788.3821,117748
2352.7058,117759
1483.9113,117761
707.49365,117762
943.3529,117771
3303.909,117774
1848.1523,117781
1991.4036,117784
1369.8503,117794
2305.9116,117797
2165.4587,117798
1665.2864,117804
3773.7937,117807
2483.0017,117808
2767.1396,117813
1316.1207,117820
985.7086,117823
2138.5918,117840
2088.6519,117849
1622.6046,117850
1117.5156,117855
3331.5183,117858
1777.7017,117860
1211.0697,117867
2005.3843,117870
7699.517,117876
1206.4528,117881
1034.784,117885
2983.2793,117891
2744.618,117902
3499.4326,117904
1855.4766,117907
965.76733,117920
1283.3696,117924
1503.6079,117931
4459.311,117940
6633.881,117943
1678.6489,117944
2400.3179,117945
2513.7156,117946
3995.2617,117947
4214.7686,117955
2175.4656,117956
1977.7739,117970
1182.3868,117972
1443.019,117974
837.65515,117978
5101.371,117980
3336.3176,117983
2028.499,117985
1414.6003,117990
1875.9587,117991
2657.6316,117995
2153.673,117999
2266.0908,118006
5902.877,118008
2131.0679,118013
1229.0876,118022
3148.2969,118028
3260.6736,118029
3807.555,118039
1434.1431,118042
2229.6714,118051
1859.8535,118057
1127.3337,118061
2072.6711,118063
3443.6902,118065
4729.0103,118071
1653.893,118078
2250.004,118082
3204.4844,118087
1545.5902,118088
3305.9346,118089
3035.5957,118091
4590.541,118102
1262.771,118104
1928.3689,118109
2826.2559,118111
1080.1088,118127
3215.3262,118130
2856.2307,118146
1220.4946,118156
876.4557,118173
1396.9459,118177
2442.2961,118179
1795.2499,118180
912.39514,118185
1258.3534,118186
4217.4136,118191
3574.4917,118195
6623.11,118201
2320.6006,118202
2200.1812,118205
1939.5447,118206
1204.808,118210
1979.5535,118212
2595.8557,118213
3589.485,118218
1027.1727,118221
2312.78,118223
1617.6783,118237
5438.5195,118248
2590.6614,118249
2574.691,118252
1567.7212,118254
1380.7738,118265
2133.3286,118275
1316.5452,118283
2617.9373,118293
5823.705,118296
4866.889,118297
4365.367,118303
1627.6644,118314
1550.2094,118317
745.4678,118320
9050.756,118321
1079.7499,118323
2568.5706,118328
4980.432,118344
5175.271,118346
1366.1777,118350
5517.9644,118357
1954.3386,118360
3430.5789,118365
725.4431,118369
1680.9651,118374
1975.7676,118377
5714.9585,118378
1551.181,118387
2482.3774,118388
2652.7424,118396
3410.7693,118399
2091.3315,118400
1499.936,118408
2105.7334,118413
2437.1707,118417
1847.9619,118420
1765.8794,118422
1718.5614,118426
4435.356,118444
1666.59,118446
2493.8057,118447
3379.4497,118448
2897.3892,118450
1093.8315,118451
1338.2936,118453
882.891,118462
7289.1333,118463
1183.5469,118464
1243.0052,118470
1876.0942,118479
4857.6826,118480
1661.5519,118485
1998.9158,118488
6261.525,118490
1118.3816,118494
3599.922,118499
5827.3716,118505
1451.4092,118506
7991.7305,118511
2541.859,118520
1467.701,118522
1943.9309,118528
1407.0682,118532
2004.8386,118538
2059.9387,118543
6059.6675,118544
3146.8445,118547
610.7188,118549
2594.1511,118550
3755.0676,118552
1057.954,118557
1301.1823,118558
747.7319,118565
5014.962,118571
1211.3691,118573
1467.2758,118576
1270.8992,118577
2928.3967,118578
3582.643,118583
1359.2031,118584
1962.3438,118587
1137.6823,118599
1158.0022,118613
1225.5947,118617
1394.7407,118620
1220.5049,118621
1035.4283,118622
1378.3003,118625
1991.3982,118627
3139.3042,118628
3623.175,118631
1795.8998,118632
3803.5974,118633
1368.1191,118642
1299.7899,118655
1342.2957,118663
1827.4003,118668
1840.6227,118675
1769.0315,118682
1089.57,118683
1959.5142,118690
2804.3264,118694
1883.6694,118696
1034.9896,118697
1104.2653,118701
2849.072,118704
1217.4229,118705
1234.1857,118707
1054.7687,118715
6975.444,118716
686.09296,118736
1243.0397,118737
1497.018,118745
1072.3612,118748
1451.9976,118753
1877.9067,118754
1213.3464,118758
2957.8442,118768
2321.554,118770
3312.8289,118772
1682.8038,118776
1660.4586,118778
1373.93,118779
1651.9094,118784
2116.6116,118785
1096.7314,118794
3891.6118,118795
864.59863,118799
851.1476,118809
2290.56,118814
1146.2588,118821
1086.5365,118822
1481.3197,118825
1682.5983,118829
4916.7153,118843
5683.33,118848
1905.3086,118854
1838.7719,118855
2215.9373,118856
3201.411,118857
874.5028,118863
2420.4963,118864
657.0769,118865
1484.724,118867
1171.839,118868
3324.5872,118871
3440.3525,118888
5423.9927,118892
3213.659,118893
2844.7134,118895
3355.132,118896
1414.0853,118902
834.3695,118904
1305.9895,118905
1110.0171,118907
2954.5303,118910
6814.4873,118911
1232.1622,118926
1935.928,118938
1228.4595,118943
1534.0934,118947
2085.6147,118951
2260.1255,118952
1604.2168,118953
2534.6045,118958
2450.9158,118967
1785.2074,118969
1363.0002,118971
682.30176,118975
2413.1145,118976
8373.569,118979
1719.3044,118984
3804.8767,118987
1702.6501,118991
5240.5527,118993
1412.2677,119000
1086.5726,119002
1067.9369,119004
8988.899,119006
3542.0232,119007
1844.8053,119008
2016.5796,119009
1700.3806,119012
1172.9097,119013
1453.2126,119019
1945.8416,119020
2695.0232,119026
1343.146,119048
2267.2942,119051
1125.1823,119054
1922.8076,119056
2049.5476,119057
1104.0962,119058
1139.2389,119062
1463.1118,119065
774.154,119070
2133.3198,119075
1925.4917,119083
2711.5793,119085
1035.6074,119090
1246.8636,119092
1453.8883,119094
1587.5013,119096
1818.7664,119098
1622.3291,119109
2822.6648,119113
3372.9968,119115
13054.446,119119
2491.0583,119122
1163.4414,119126
1945.2676,119148
1633.435,119150
3598.3967,119164
1036.978,119178
2130.8367,119185
2009.0923,119186
1137.5885,119189
1324.1995,119192
5582.8228,119194
1875.7686,119196
5963.843,119197
3146.7837,119198
1643.8479,119200
1346.9594,119205
2175.8394,119207
1029.1516,119214
1196.4529,119215
1111.1232,119217
2290.4,119228
3653.822,119237
2001.7402,119242
867.1577,119251
2912.105,119259
1388.8666,119262
820.9236,119263
1786.7386,119269
2037.5872,119272
4200.9175,119284
1326.2496,119285
683.6583,119294
1836.3925,119298
2097.0793,119306
1420.5881,119308
376.69727,119309
4192.079,119322
875.1747,119338
1639.2133,119341
3288.6777,119348
857.40186,119349
1051.8798,119352
1913.0298,119354
1282.2822,119358
909.49695,119364
1627.2776,119371
1228.5569,119381
3021.7336,119400
1563.3939,119404
1974.1672,119409
2048.3208,119428
6402.5854,119429
4115.4424,119462
750.1771,119463
3291.7134,119466
2360.1492,119472
3583.0254,119485
1366.8462,119491
5291.649,119494
1103.0233,119497
2179.505,119498
2870.953,119504
4127.6167,119506
1365.3004,119507
3599.8098,119512
1673.2577,119515
1147.9579,119520
10703.892,119521
3992.0942,119529
1038.9615,119530
1268.179,119533
5813.9355,119540
10534.914,119547
1943.7009,119551
673.3293,119555
2952.0884,119561
4367.7363,119563
5204.5703,119564
3909.0835,119565
1244.2347,119566
1498.9255,119572
1598.467,119578
7249.684,119583
4114.039,119584
2350.422,119585
1414.6681,119589
6591.3906,119590
2146.8035,119605
2160.7454,119608
1941.4084,119619
6178.759,119630
1744.8049,119638
2136.4783,119646
3134.3782,119659
2152.006,119665
2058.546,119666
1153.1891,119667
5126.416,119669
1852.6772,119672
2334.469,119682
1437.0958,119688
2506.9731,119692
1511.5802,119698
892.7766,119700
750.0417,119703
3991.375,119713
4407.172,119722
6204.8,119724
4663.7725,119728
1534.0844,119729
4882.143,119737
2736.701,119739
922.5946,119749
1433.5112,119750
2947.006,119752
1131.3164,119758
3053.3438,119765
1749.914,119769
1435.1626,119771
6791.9863,119772
3037.0586,119773
1824.3737,119777
1749.2158,119782
2824.2449,119783
2099.441,119784
1308.841,119785
1295.2434,119788
2159.4434,119791
3127.796,119792
5295.463,119794
3602.8079,119803
1749.1917,119805
2238.6794,119811
1649.0929,119815
1029.202,119816
5411.686,119822
1738.9529,119823
2516.4668,119824
4414.392,119830
841.68567,119831
5267.647,119843
1715.6252,119853
5148.65,119854
8506.191,119858
6360.244,119860
4798.3916,119863
1160.7401,119865
2187.0713,119867
1410.221,119877
1144.8094,119881
1228.4323,119888
1885.4368,119889
1656.1229,119895
9436.104,119899
3313.1104,119901
2776.623,119903
11213.565,119914
836.9291,119916
3224.406,119918
1444.3796,119924
1220.872,119928
1279.2728,119931
1722.9275,119932
1491.5775,119937
1604.7908,119939
2804.3494,119946
1275.7305,119949
2641.0583,119950
2658.3591,119951
4557.5645,119952
3295.4514,119955
1180.2811,119971
2190.3083,119978
1564.5051,119981
1361.3131,119986
827.2268,119994
1309.4576,119996
3376.1125,119997
5665.4253,119998
3206.5337,119999
888.65857,120000
1648.0642,120010
2596.9307,120011
1600.0731,120020
780.5017,120021
1231.5804,120026
1375.8285,120027
7103.644,120030
1146.707,120035
4949.9263,120036
1497.8549,120040
2606.5896,120041
1188.4454,120043
1887.2703,120046
1944.523,120048
5395.1685,120055
924.2429,120060
1662.7799,120067
1338.9113,120072
3506.5803,120076
1887.2136,120079
649.2493,120083
1834.818,120084
5433.483,120086
808.0335,120095
1491.6267,120098
2933.2786,120103
1825.5402,120106
8534.525,120112
4792.9365,120116
1343.6127,120119
2978.9077,120123
1269.7144,120125
10574.216,120129
1403.9379,120132
2745.9773,120134
2054.7485,120158
1295.938,120160
2211.2498,120165
2245.6597,120166
3106.8967,120167
1163.4043,120177
4343.615,120179
3237.055,120180
2376.6287,120194
4457.707,120205
1533.8363,120206
4300.816,120208
2087.4453,120217
3661.824,120218
2463.956,120222
1881.981,120227
1458.6277,120228
8034.874,120229
1925.4136,120241
2885.6548,120253
7858.487,120256
1858.8823,120260
1509.7449,120261
2481.298,120262
2516.564,120273
1594.1903,120274
2576.1018,120278
7738.653,120282
1988.2031,120285
2114.462,120302
1891.4426,120305
3789.7769,120310
984.6372,120312
1530.9286,120316
1830.6617,120319
1170.5549,120321
892.85376,120322
3046.141,120332
1231.8733,120339
1126.2766,120342
